Program Code|Program Short Name|Program Long Name|Course Code|Credit|ECTS Credit|Course Section|Capacity|Language of Instruction|Start Hour1|End Hour1|Day1|Instructor Name|Level of Study|Prerequisite|Course Objectives|Course Content|Course Learning Outcomes
902|COGS|COGNITIVE SCIENCES|9020559|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Basic neurophysiological measures and their applications in Cognitive Science. Portable neurophysiological measurement modalities; functional near-infrared spectroscopy (fNIRS) of brain and muscle tissue; electroencephalography (EEG); surface electromyography (EMG); electrooculogprahy (EOG); electrocardiogram (ECG); galvanic skin response (GSR). Basic neuroanatomical principles underlying optical and electrophysiological modalities. Applications in experimental and modeling cognitive science, including human-machine interaction, intelligent interfaces and social cognition.|Not Available
902|COGS|COGNITIVE SCIENCES|9020538|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available9Not Available0Not Available2Not Available0Not Available5Not Available0Not Available3Not Available,Not Available9Not Available0Not Available2Not Available0Not Available5Not Available0Not Available4Not Available|Not Available|Conceptual clarification (consciousness-awareness-attention-control), kinds of consciousness (access, phenomenological, monitoring, self), the hard problem of consciousness, philosophical approaches to consciousness (analytic, (non-)reductionist, dualist/identity, functional, representational, phenomenological), consciousness in relation to the mind-body problem and to free will, empirical / experimental approaches to consciousness, time and consciousness, (un-)conscious perceptual processes, consciousness and goal-directed human action, neural correlates of consciousness (NCC), computational correlates models of consciousness (CCC/CMC), states of consciousness (blind-sight, binoucular rivalry, flash suppression, sleep etc.), (lucid) dreaming.|Not Available
902|COGS|COGNITIVE SCIENCES|9020579|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Philosophical questions in the practice of computer science in relation to Al and philosophy: what is a computer, what kind of science is computer science, what are the terms of computationalist ezplanations, are digital and analog computers different kind, does nature compute? compuers and exploration, ethics of computers with or without human in the loop, meta-activity of programming, paradigms of thinking in computer science.|Not Available
902|COGS|COGNITIVE SCIENCES|9020502|0|8|0|0|English|Not Available|Not Available|Not Available|Prof.Dr. HÜSEYİN CEM BOZŞAHİN|Graduate|Not Available|The course aims to develop basic skills in mathematical abstraction, symbolic logic, and programming.|Sets, relations and functions. Propositional and predicate logic. Truth, validity, and models. Deduction and inference methods. Logic programming. Specification and construction of  PROLOG programs. Various data structures and predicates of PROLOG.|By the end of the semester, a successful student is expected to be able to:- understand the basics of computers, computation and programming languages.- make and understand basic mathematical abstractions involving sets, relations and functions.- understand the concepts and techniques in symbolic computation/programming.- write Lisp programs with both functional and procedural perspective.- apply lambda calculus to computational tasks.
902|COGS|COGNITIVE SCIENCES|9020555|0|8|0|0|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. MURAT PERİT ÇAKIR|Graduate|Not Available|To develop a deeper understanding of computational principles underlying connectionist models of cognitive processes.To gain hands on experience with connectionist simulations in cognitive scienceTo get an overview of the history of connectionist approaches to studying cognitionTo get an overview of recent modeling work in computational cognitive neuroscience|History and development of connectionism. The dispute between nativism and empiricism; symbols and rules vs. patterns and associations; connectionism and the cognitive sciences; connectionism and dynamical systems; perspectives and limitations of connectionism. Basic concepts of connectionist networks. Learning to work and doing exercises with a simple connectionist network (T-learn). Applications of connectionist modelling: human cognitive development, language acquisition (the English past tense debate), language production and processing, person perception, human consciousness, music.|To develop the skills and background necessary to build connectionist models of cognitive processes to better explore the mechanisms underlying cognition
902|COGS|COGNITIVE SCIENCES|9020543|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|The student is expected to have a basic understanding of:- the computational problem of mapping text to formal meaning representations affording logical reasoning;- how this problem can be solved with a syntax-driven perspective, in a surface-compositional and incremental manner;- how the same problem can be addressed through state-of-art empirical methods involving machine learning and probabilistic methods.- how the two approaches can be combined.The student is also expected to be able to apply the knowledge resources mentioned above to various applications in computational semantics including information extraction, question-answer systems, summarization, machine translation, conversational agents, among others.|Mapping natural language texts to formal meaning representations syntax type driven semantic analysis, quantifier scope, long distance dependencies, word sense disambiguation, semantic role labeling, machine learning and distributional approaches to semantics.|- You will be able to use predicate calculus to model some aspects of linguistic meaning.- You will be able to formalize how a well-formed linguistic expression gets coupled with such a representation of meaning.- You will be able to write computer programs that does the above.- You will be able to apply machine learning and probabilistic methods and software packages to some semantic problems.- You will be able to understand how syntax-based methods to understanding language can be coupled with data-driven methods.
902|COGS|COGNITIVE SCIENCES|9020514|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|The major goal of this course is to introduce machine learning and its applications as a research methodology at the intersection between natural and artificial cognitive systems. The students will learn to process data for building machine learning models and gain understanding of how machine learning algorithms work.|Machine learning and its applications as a research methodology at the intersection between natural cognitive systems and artificial cognitive systems. Supervised learning, Bayesian decision theory, decision trees, multilayer perceptrons. Applications in subdomains of cognitive science, including natural language processing, vision and models of human learning.|The course curriculum covers the fundamental topics in machine learning, including supervised learning, linear models, Bayesian decision theory, decision trees, neural networks, collaborative filtering and their applications in subdomains of cognitive science, including natural language processing and vision The students will be able to design and run machine learning models by using the knowledge gained during the lectures.
902|COGS|COGNITIVE SCIENCES|9020525|0|8|0|0|English|Not Available|Not Available|Not Available|Lecturer Dr. CEYHAN TEMÜRCÜ|Graduate|Not Available|A student which has successfully completed the course is expected toState the main tenets of cognitive semanticsState the main lines of division between the cognitive and formal semantics traditions.Describe the cognitive semantics approach to polysemyBe able to expose, in detail, at least one theory in cognitive semanticsDescribe and illustrate the following concepts:semantic frameconceptual metaphorimage schemaconceptual domainmetonymyprototypeforce dynamicsprofilingconstrualmental spaceconceptual integration|This course covers main issues in semantic analysis and model building in the cognitive linguistics tradition. It focuses on tropics which are in close relation to cognitive science: prototype theory of categorization, cross-domain mappings (metaphor, metonymy, analogy), embodied cognition, conceptualization and construal, perception-based focal adjustments, frames,image schemas, force dynamics, mental spaces, and conceptual integration.|As mentioned in the  part, a student which successfully completes the course is expected to:State the main tenets of cognitive semanticsState the main lines of division between the cognitive and formal semantics traditions.Describe the cognitive semantics approach to polysemyBe able to expose, in detail, at least one theory in cognitive semanticsDescribe and illustrate the following concepts:semantic frameconceptual metaphorimage schemaconceptual domainmetonymyprototypeforce dynamicsprofilingconstrualmental spaceconceptual integration
902|COGS|COGNITIVE SCIENCES|9020533|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Central nervous system, gross neuroanatomy, histology and neurophysiology for students to develop a general understanding of the organizationof the human brain. Localization of cognitive functions: language, memory, learning, attention, decision making, executive function. Limbic system and emotions. Disorders that present with pathology, lesion or social/learning deficits.|Not Available
902|COGS|COGNITIVE SCIENCES|9020552|0|8|0|0|English|Not Available|Not Available|Not Available|Prof.Dr. GÜRKAN HASAN TEKMAN|Graduate|Not Available|Not Available|This course will examine language, knowledge representation, and thinking from the standpoint of behavioral research. Basic mental processes related to phonological, orthographic, syntactic, and semantic processing will be examined. Rule-based and alternative approaches to human reasoning will be considered. The course will include discussions of specific topics such as logical reasoning, statistical  reasoning,  decision  making,  hypothesis|Not Available
902|COGS|COGNITIVE SCIENCES|9020505|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Upon successful completion of this course, each student shouldbe able to identify distinctive features of human languagesbe acquainted with main domains of empirical inquiry in linguisticsknow about topics of study in phonology, morphology, syntax, semantics and pragmaticscomprehend mechanisms of generativity in languageunderstand motivations for recursive rules and hierarchical structures in syntaxunderstand argument structure, thematic structure, event structure and relevant distinctionsget familiar with basic syntactic data that necessitates structural description and explanationknow about main empirical data regarding language acquisition, comprehension and productionunderstand the role of logic in describing and explaining semantic phenomenaappreciate the share of implication and inference in communicationunderstand discourse coherence and identify discourse relations|This is an introduction to descriptive linguistics from a cognitive science perspective. No prior knowledge of linguistics is required. Main empirical domains to be covered are phonology, morphology, syntax, semantics and psycholinguistics. The course focuses on cognitive underpinnings, i.e., symbolic, structural and compositional aspects of language. It is intended to help students (i) approach language in an analytical manner, (ii) explore linguistic puzzles that need theoretical explanation, and (iii) find their topics of interest for further studies and research.|Upon successful completion of this course, each student should be able to:cite distinctive properties of human languages as compared to other biological communication systemsdefine main domains of inquiry in linguisticsdescribe the distinctive feature theory in phonologyidentify and classify units of composition in a sentenceidentify the event type of a verb/sentenceidentify thematic roles expressed in a sentencegive evidence to the conclusion that syntax has hierarchical structure.illustrate different constructions at the sentence leveldescribe the linking problem and illustrate alternations in linkingcite main empirical facts and explanations in language acquisitioncharacterize the logical and model-theoretic approaches to semanticsillustrate the role of implication and inference in communicationidentify / illustrate discourse relations in a given text
902|COGS|COGNITIVE SCIENCES|9020752|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020528|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|By the end of this course, students willLearn how language is organized beyond the sentence levelBe familiarized with the role of speech act theory in discourseDiscuss pscyholinguistic and computational models of discourseUnderstand the role of annotation in discourseModel a discourse-level phenomenon linguistically, computationally or psycholinguistically|How language works above the sentence level, coherence, cohesion, reference, ellipsis, information structure, Centering Theory, psycholinguistic and computational models of discourse, discourse trees vs. graphs, conversational organization.|Recognize ways in which language is organized above the sentence level (e.g. coreference, information structure (theme-rheme), discourse connectives)Recognize types of models that capture relationships across sentences in a written text (Centering Theory transitions, Rhetorical Structure Theory, PDTB framework)Apply RST- or PDTB- style annotation to naturally occuring textsUse a linguistic, computational or psycholinguistic model in solving a discourse phenomenon of their choice (coreference, centering theory transitions, conversational turns, information structure, discourse relations)
902|COGS|COGNITIVE SCIENCES|9020590|0|10|0|0|English|Not Available|Not Available|Not Available|Lecturer Dr. CEYHAN TEMÜRCÜ|Masters|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020504|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|At the end of the course, the students are expected to:Know about historically significant work in the development of cognitive science.Understand the philosophical underpinnings of classical cognitive science.Comprehend the symbol-manipulation paradigm.Critically reflect on foundational assumptions of cognitive science.Know about philosophical, methodological and empirical counter-arguments for the symbolic computation view of cognition.Get acquainted to computational models of mind and intelligence.|The course provides an introduction to cognitive science from the perspective of natural and artificial cognitive systems. It is specifically designed to address graduate and eligible undergraduate students who want to learn about the body of knowledge in cognitive science in relation to their own field of study. It provides a historical overview of cognitive science, describes its philosophical foundations, introduces classical pieces of work that have shaped the studies, and discusses cognitive models which are based on empirical studies of natural and artificial minds and intelligence.|Upon successful completion of the course, students will be able to:Cite at least 8 pieces work that were influential in the development of cognitive science and summarize their contributions to the field.Explain functionalism, which is the main philosophical idea behind cognitive science.Describe what the symbol-manipulation paradigm is.Formulate arguments and write position papers on disputable topics in cognitive science.Summarize main theories and arguments which have challenged classical symbolic computation view in cognitive science.Describe the main architectural properties of at least two computational models of cognition.
902|COGS|COGNITIVE SCIENCES|9020553|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|The course will review research on physicological and computational oculomotor processes related to reading starting from perceptually oriented processes, such as orthography and proceeding towards conceptual, cognitive processes, as well as sociocultural aspects in how humans have been reading and writing throughout the history. Accordingly, the early part of the course will deal with orthography, phonology and word identification processes at sub-word level and word-level. Then the investigation of eye movements will be introduced as a core methodology for studying oculomotor control in reading. The lectures will proceed with the investigation of several models of eye movement control in reading. Finally, comprehension at sentential and discourse level will be introduced by providing theoretical frameworks briefly and example studies to improve experimental skills of course students.|The course will review research on psychological processes related to reading starting from the more perceptual and proceeding towards conceptual and global issues. The early part of the course will deal with the control of eye movements and registration of visual information during reading. Then issues related to word identification such as alternative models of visual word recognition and possible role of phonological coding in visual word identification will be discussed. Other topics will include constructing mental representations from text, learning, reading, developmental and acquired reading disabilities.|At the end of this course, the students will be able to develop graduate-level research proposals on reading and language comprehension, they will have learned the basics of eye movement control in reading, as well as the basics of experimental design in reading research.
902|COGS|COGNITIVE SCIENCES|9020512|0|8|0|0|English|Not Available|Not Available|Not Available|Assist.Prof.Dr UMUT ÖZGE|Graduate|Not Available|The student is expected to:devise formal representations regarding a cognitive task or phenomenon;devise an algorithm addressing the cognitive task using the proposed representations;be able to assess the complexity of the algorithm and possible ways of improving and/or testing the algorithm;gain knowledge and insight into how algorithmic approaches to cognition relate to broader philosophical and empirical issues in cognitive science.|Algorithmic approaches to the study of cognition; how cognition differs from other computational problem domains; issues of representation in cognition; search and constraint propagation in cognition; issues of algorithmic complexity in cognition; issues of computational architecture in relation to representation and algorithms in cognition; philosophical issues concerning the computational and representational theories of mind.|Student, who passed the course satisfactorily will be able to:assess the complexity of standard algorithms employed in cognition;formally represent a given cognitive task, so that an algorithmic solution to the task is possible;propose an algorithmic solution to a formally represented cognitive task;write a computer program that implements a given/constructed algorithm;differentiate between different levels of analysis in approaching a cognitive problem (algorithm, procedure, process, functional architecture, hardware, and so on);assess the scientific and philosophical significance of computation in studying cognition.
902|COGS|COGNITIVE SCIENCES|9020524|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Short history of Sing Language and Sign Language research; Sign Language phonology: phonological parameters (hand shape, hand orientation, movement, place of articulation), phonological theories (hand tier model, prosodic model, Optimality Theory); Sign Language morphology: morphological typology (simultaneous and sequential affixes), inflectional morphology and word formation processes, classifiers; Sign Language  syntax: word order, sentence types (figure-ground, topic, focus, questions); role of non-manual parameters (facial expression, mouthing, body-lean); psycholinguistic of Sign Language: perception, production, first and second language acquisition, emergence of Sign Language, working memory, use of space in Sign Language; Neurolinguistics of Sign Language: neurophysiological bases of Sign Language, Sign Language aphasia; Effects of modality and modularity, universality of language; Sign Language and gestures; Methods of Sign Language Research, notation systems.|Not Available
902|COGS|COGNITIVE SCIENCES|9020508|0|5|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|The course covers topics which are considered to form the basis of cognitive science, from the perspective of the researchers in the department. Topics are covered in more detail than in COGS507, also including summary of basic techniques.|Not Available
902|COGS|COGNITIVE SCIENCES|9020531|0|8|0|0|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. DUYGU SARISOY|Graduate|Not Available|By the end of this course, the students will know the models that construct the relationship between language and cognition.|Models for acquisition, processing and application of human knowledge as the object of cognitive sciences. Cognitive Linguistics as the investigation of the acquisition, processing, and application of language knowledge. Grammar as a model of human language knowledge. Relations of artificial intelligence.|The course focuses on the study of language as a cognitive function. The purpose of this course is to provide a general orientation to how language interacts with some of our core system of cognition, an understanding of central themes in human language processing capacity, and exposure to the relevant empirical methods. The course also aims to guide students to take part in each step of language-processing research (e.g., generating a research question, designing an experimental study, testing, data analysis and reporting).
902|COGS|COGNITIVE SCIENCES|9020527|0|8|0|0|English|Not Available|Not Available|Not Available|Lecturer Dr. CEYHAN TEMÜRCÜ|Graduate|Not Available|Upon successful completion of this course, each student should be able to:describe the following semantic-pragmatic phenomena: anaphora, scope, accessibility, quantification, discourse relations, coherence.illustrate donkey-sentences and comment on how they pose problems for sentence-based semantic frameworks.elaborate at least one theory of discourse structure or discourse coherencegive natural-language examples of anaphoric expressions of time and modality.identify abstract discourse objects in a given text.build a discourse representation structure (DRS) for a given text.form lambda-DRSs for morpho-syntactic categories in simple sentences.|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020511|0|8|0|0|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. MURAT PERİT ÇAKIR|Graduate|Not Available|This course provides an introduction to computational modeling in cognitive science, including computer simulation models of complex cognition, models within artificial intelligence, models based on neural mechanisms and networks, and formal and mathematical models in areas such as psychology, linguistics, and philosophy. The course also covers computational modeling of processes such as decision making, memory, learning, perception and basic motor actions within state of the art cognitive architectures as example application areas in cognitive science.|An introduction to computational modeling in cognitive science, including computer simulation|At the end of the course students are expected to acquire basic computational and analytical skills for modeling specific cognitive processes as well as analyzing and evaluating them in an effort to further their understanding of human cognition.
902|COGS|COGNITIVE SCIENCES|9020551|0|8|0|0|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. ANNETTE EDELTRAUD HOHENBERGER|Graduate|Not Available|There are two major objectives of the course:First, in terms of theoretical knowledge, students will receive a comprehensive overview over central areas and key aspects of human memory within the broader field of cognitive science. They will be exposed to memory systems, the various temporal scales of memory (Short-term memory, working memory, long-term memory), the neuro-cognitive bases of memory, amnesia, development of memory, implicit vs explicit memory, memory & language, memory & sleep, and memory augmentation.Second, in terms of methodological skill, students will be guided to conduct an empirical research project, namely a small-scale study on any aspect related to human memory. This project work includes formulating a research question, operationalizing it, collecting and analyzing data, and writing it up as a project report.|History of human memory research, memory taxonomies and memory systems, methods of memory research. The development and structure of Baddeley s Multiple Component Working Memory Model (phonological loop, visuo-spatial sketchpad, executive control, episodic buffer). The neurophysiology and neuroanatomy of memory, memory disorders. Dynamical memory. Episodic memory. Development of memory. Memory and language (processing and production). Implicit and explicit memory. False Memory. Memory and sleep.|At the end of the course students will(1) appreciate the role of memory within human cognition in a broad variety of aspects, as detailed in the course objectives as well as(2) conduct empirical research within the area of human memory independently and (possibly) contribute to the literature in the field.
902|COGS|COGNITIVE SCIENCES|9020526|0|8|0|0|English|Not Available|Not Available|Not Available|Lecturer Dr. CEYHAN TEMÜRCÜ|Graduate|Not Available|By the end of the course the students will have comprehended:the major problems of meaning in philosophy and in natural languagethe main perspectives on these problems within philosophy of language, semantics and cognitive science|The course aims to introduce the students to the connections between philosophy and linguistics, with a focus on problems of meaning in both disciplines. After two introductory sessions on meaning in natural language and meaning in logic, the course proceeds with thematic units relevant to the interaction between natural language of logic: the language of logic, formal semantics, logical vs. pragmatic meaning, ordinary language philosophy, intentionality, and meaning in modern linguistics. The final portion of the course focuses on discussions on what different approaches to linguistic and logical meaning may imply in the study of cognitive phenomena.|Upon successful completion of this course, each student should be able to:describe the subject matters of semantics and logic,discern the ontological and epistemological presuppositions of different theories of meaningdescribe the referential, ideational and propositional approaches to meaning and cite at least one argument against each,describe key logical-semantic notions such as truth, reference, implication, and entailment,describe the truth-conditional approach to linguistic meaning,describe the model-theoretic approach to linguistic meaning,specify the basic tenets of the Speech Act theory,define intentionality,specify the distinctions betweensemantics and pragmatics,sentence meaning and speaker meaning,sense and reference,thought and proposition,assertion and presupposition,cite the key figures in philosophy of language along with their main contributions,specify the role of mental representations in cognitive science,specify the distinctive properties of the analytic and phenomenological approaches to the study of the mind,make original comments on the relations among logic, language and cognition.
902|COGS|COGNITIVE SCIENCES|9020530|0|8|0|0|English|Not Available|Not Available|Not Available|Prof.Dr. KURT WOLF KÖNİG|Graduate|Not Available|Not Available|The course introduces to the theory of principles and parameters which is representative for the contemporary discussion in linguistic research. Empirical adequacy of a theory of grammar as a system of mental representations.|Not Available
902|COGS|COGNITIVE SCIENCES|9020595|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Aim: to examine the current state and future prospects of affect in computing and cognition.Itemized objectives from the perspective of student:- Attain knowledge in neuroanatomical correlates of emotions- Learn several aspects of affect such as sensation, representation, expression- Develop skills about quantifying emotions/affect through behavioral/physiological measures- Study the current state-of-art applications in this newly emerging field|Definition of systems in the brain involved in the processing of affect. Fundemental physiological constructs underlying the sensation, representation and expression of affect. Emotional frameworks and models at our times, consisting of agents, neural networks and logic propositions. Expression of affect in computing such as in face, prosody, gesture or text processing. Emotions in human computer interfaces, game technology. Practical hands-on experience with skin conductance and startle eyeblink measures.|By the end of this course students develop theoretical understanding of the field of affective computing and learn hands-on skills for quantifying emotions.Theoretical understanding includes:- Physiological underlay of emotions in the brain- Emotion classification approaches: category based classification versus dimension based classification- Role of emotions in goal oriented action and executive decision making- Emotional modelsHands-on skills include:- Facial expression recognition from camera or EMG recordings- Stress recognition from eyetrack or skin conductance recordings- Sentiment analysis in verbal communication
902|COGS|COGNITIVE SCIENCES|9020556|0|8|0|0|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. CENGİZ ACARTÜRK|Graduate|Not Available|At the end of this course, the students will know the main topics in visual cognition within the framework of the information processing theories in psychology and neurosciences where applicable.|The course covers sensory, perceptual, and cognitive processes related to vision from a mainly psychological viewpoint supported by neuroscientific and computational information where appropriate.  Content includes  discussion  of theoretical approaches to vision and a survey of empirical research on main problems related to vision. Information on classic research will be supplemented by examination of contemporary research on central issues.|The students will learn the scientific concept of vision as a perceptual and cognitive phenomenon. The learning outcomes will include knowledge about the visual system (the eye-brain) system in humans and animals, from the perspective of anatomy, as well as physiology. From the perspective of theoretical framework, both classical and information processing theories of vision will be covered in learning outcomes. Practical skills will be transferred through laboratory experiments on eye tracking, as well as eye tracking theory, and measures.
902|COGS|COGNITIVE SCIENCES|9020690|0|10|0|0|English|Not Available|Not Available|Not Available|Lecturer Dr. CEYHAN TEMÜRCÜ|PhD|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020517|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|One can study these topics in the philosophical tradition, as philosophy of mind. One can also see the contents as philosophyforcognitive science, i.e. covering schools and practices of philosophy for the benefit of the cognitive scientist. This course is neither. It is about the philosophyofcognitive science from the inside, as cognitive scientists encounter scientific and philosophical problems, more like in a philosophy of science tradition.|The course will train students to understand and think critically about the core problems in the Philosophy of Mind and Cognitive Sciences. It will investigate how research in Cognitive Science raises philosophical debates about the mind.|By the end of this course, the students will have basic skills to make a critical evaluation cognitive science topics.
902|COGS|COGNITIVE SCIENCES|9020537|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|"First, in terms of theoretical knowledge, a novel approach to cognition - dynamic systems - will be introduced to students and compared with the two classical approaches: computational theory of mind and connectionism. The novelty of the dynamic paradigm in terms of various dichotomies, e.g., change/process > state, timing > order, parallel > serial, will be pointed out to the students. Basic notions such as what complex non-linear dynamic systems (NDS) are and what properties they have (attractors, chaos, self-organization, etc.) will be explained.Second, this novel paradigm will be explored in various domains of cognition - visual perception, coordinated action, learning & memory, time, cognitive and language development, communication - in terms of behavioral and brain processes. The concept of ""emergence"" - whether and how novelty can arise in a dynamic system - will be discussed in philosophical terms.Third, the fundamental property of objects in the real world as well as (cognitive) processes of being ""fractal"" (spatially as well as temporally) will be brought to the attention to students."|Introduction to  various dynamical approaches to Cognitive Science (e.g., non-linear dynamical systems theory ,synergetics, chaos theory)-Basic mathematics of non-linear dynamical systems- Dynamical concepts (e.g., chaos, fractals, attractors, bifurcation, self-organization, symmetry-breaking)-Dynamical approaches in relation to computational and connectionist approaches to Cognitive Science-Theory, methodology and empirical applications of dynamical systems to major areas in Cognitive Science (neuronal self-organizations, visual perception, coordinated action, learning and memory, cognitive development, language/language acquisition, attention/consciousness, and social psychology)-The philosophy of emergence- Hands-on practical training with HTML-based educational material on the mathematics and science of fractals and chaos.|First, students will be able to critically evaluate and compare the three main approaches to Cognition – computational theory of mind, connectionism, dynamic systems – with each other. They will be knowledgeable about the distinctive properties and features of non-linear dynamic systems, most prominently attractors, chaos, and self-organization.Second, students will gain basic and, depending on their choice of specialty topic, deeper understanding of the application of dynamic systems to major fields in cognition.Third, students will appreciate the ubiquitous fractal structure of objects and processes in the real world as well as processes in cognition.
902|COGS|COGNITIVE SCIENCES|9020520|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|The course offers advanced research in linguistics for cognitive science students. It involves development of focused research topics, theoretical analysis and practical work on how language works at the sentence level or above the sentence level. It culminates in a final report or original paper written with the guidance of the faculty member who offers the course.|Not Available
902|COGS|COGNITIVE SCIENCES|9020516|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|This course will examine the basic principles of probabilistic programming and Bayesian modelling, for analysis of data which may come from observational or experimental cognitive science studies. A variety of Bayesian data analysis will be discussed and implemented in an expressive probabilistic programming language. Approaches for model building, model checking and model validation will be discussed following a Bayesian workflow.|Introduction to Probabilistic Programming; generative modelling, Bayesian inference, executing probabilistic programs; exact inference; rejection sampling; importance sampling; Markov Chain Monte Carlo (MCMC); efficient MCMC Techniques; deep Probabilistic Programming; Probabilistic Programming applications.|Upon completion of this course (a) the students will be able build probabilistic models to analyze data using an expressive probabilistic programming language and a Bayesian workflow (b) select appropriate inference methods for their models and (c) validate their models, assess the convergence of the inference methods,
902|COGS|COGNITIVE SCIENCES|9020541|0|8|0|0|English|Not Available|Not Available|Not Available|Prof.Dr. DENİZ ZEYREK BOZŞAHİN|Graduate|Not Available|Not Available|The course aims to examine the theories and research methods in first and second language acquisition including bilingual processing.|Not Available
902|COGS|COGNITIVE SCIENCES|9020557|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|By the end of the course students will explore the implications of claims such as (i) cognition depends not only on the brain but also in the body (the embodiment thesis), (ii) cognitive activity routinely exploits structure in the natural and social environment (the embedding thesis), and (iii) the boundaries of cognition extend beyond the boundaries of individual organisms (the extended/distributed cognition thesis). Students will be expected to compare insights obtained from situated analyses of cognition with other methods/conceptual frameworks they are familiar with. They will also be introduced a particular research method that they can employ to investigate cognitive phenomena from a situated perspective.|this course will introduce topics that are gaining increasing interest in cognitive science, such as embodiment, cognitive artifacts, affordances, extended cognition, distributed/group cognition and intersubjectivity. the course involves several readings that offer a re-examination of various domains of cognitive science such as thinking, reasoning, planning, learning, perception, representation and communication from a situated cognition perspective. Interaction Analysis will be introduced as a research metedology to study various aspects of cognition from a situated cognition perspective. Excerpts from online chat logs and face to face interactions will be analyzed from both conventional and situated perspectivies to discuss existing theoritical and empirical positions regarding various cognitive processes such as reasoning, perception and social interaction.|This course will allow students to learn about emerging concepts and theories in Cognitive Science that focus on the interplay between the individual agent and its social/material context to study cognition. The course will complement the perspectives offered by other disciplines of the program by providing a situated action perspective towards fundamental cognitive mechanisms such as reasoning, planning and social cognition. The conceptual and theoretical aspects of the course will also be supplemented by empirical case studies of social interaction. Hence, students will have a chance to critically evaluate various theoretical positions in cognitive science by conducting empirical analysis of social interaction. This will allow students to explore qualitative methodologies used in several fields related to Cognitive Science such as cognitive anthropology, socio-linguistics and learning sciences.
902|COGS|COGNITIVE SCIENCES|9020500|0|5|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|The course covers topics on scientific ethics and responsible conduct of research, use of human subjects online and offline, use of databasesand legal issues, lab practices, publishing ethics and responsibilities. It review research methods for applied and theoretical work, with particular emphasis on ethical and methodological concerns in Cognitive Science.|Not Available
