Program Code|Program Short Name|Program Long Name|Course Code|Credit|ECTS Credit|Course Section|Capacity|Language of Instruction|Start Hour1|End Hour1|Day1|Instructor Name|Level of Study|Prerequisite|Course Objectives|Course Content|Course Learning Outcomes
906|MI|MEDICAL INFORMATICS|9060809|0|10|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060810|0|10|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060811|0|10|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. PEKİN ERHAN EREN||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060812|0|10|1|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. ELİF SÜRER||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060813|0|10|1|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. MURAT PERİT ÇAKIR||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060814|0|10|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060815|0|10|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. SEVGİ ÖZKAN YILDIRIM||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060816|0|10|1|15|English|Not Available|Not Available|Not Available|Assist.Prof.Dr BURÇAK OTLU SARITAŞ||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060817|0|10|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. BANU GÜNEL KILIÇ||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060818|0|10|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. MEHMET SOMEL||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060819|0|15|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. ALPTEKİN TEMİZEL||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060820|0|15|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. HÜSEYİN HACIHABİBOĞLU||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060821|0|15|1|5|English|Not Available|Not Available|Not Available|Assist.Prof.Dr UMUT ÖZGE||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060822|0|15|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060901|0|70|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060902|0|70|1|0|English|Not Available|Not Available|Not Available|Prof.Dr. NAZİFE BAYKAL||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060903|0|70|1|20|English|08:40|12:30|Thursday|Assoc.Prof.Dr. YEŞİM AYDIN SON||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060904|0|70|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060905|0|70|1|15|English|13:40|17:30|Tuesday|Assist.Prof.Dr AYBAR CAN ACAR||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060906|0|70|1|15|English|09:40|13:30|Thursday|Assoc.Prof.Dr. TOLGA ESAT ÖZKURT||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060907|0|70|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. VİLDA PURUTÇUOĞLU||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060908|0|70|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. TUĞBA TAŞKAYA TEMİZEL||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060909|0|70|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060910|0|70|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060911|0|70|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. PEKİN ERHAN EREN||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060912|0|70|1|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. ELİF SÜRER||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060913|0|70|1|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. MURAT PERİT ÇAKIR||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060914|0|70|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060915|0|70|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. SEVGİ ÖZKAN YILDIRIM||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060916|0|70|1|15|English|09:40|11:30|Thursday|Assist.Prof.Dr BURÇAK OTLU SARITAŞ||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060917|0|70|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. BANU GÜNEL KILIÇ||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060918|0|70|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. MEHMET SOMEL||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060919|0|15|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. ALPTEKİN TEMİZEL||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060920|0|15|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. HÜSEYİN HACIHABİBOĞLU||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060921|0|15|1|5|English|Not Available|Not Available|Not Available|Assist.Prof.Dr UMUT ÖZGE||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060922|0|15|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060537|0|8|0|0|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. TOLGA ESAT ÖZKURT|Graduate|Not Available|At the end of this course, the student will learn:basic artificial neural network structureshow to apply neural networks for claasification and clustering of biological data|The course introduces neural networks mainly to train features from biological signals in order to classify patterns,construct models,predict outcomes and make decision.Fundamental supervised and unsupervised neural network algorithms will be introduced and they will be applied on biological signals such as fMRI,EEG,MEG,EOG and ECG.Recent advances in the common space of artifical neural networks and biomedical signal processing will be covered during the course.|Student, who passed the course satisfactorily will be able to:design neural network modelsimplement supervised and unsupervised machine learning techniques
906|MI|MEDICAL INFORMATICS|9060720|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available2Not Available3Not Available6Not Available0Not Available1Not Available5Not Available3Not Available,Not Available2Not Available3Not Available6Not Available0Not Available1Not Available5Not Available4Not Available,Not Available2Not Available4Not Available6Not Available0Not Available2Not Available2Not Available1Not Available|Not Available|Introduction to pattern recognition and statistical pattern classification. Bayes rule and maximum likelihood classification. Nearest-neighbor rule. Linear discriminant functions. Support vector machines. Tree classifiers. Multiclassifiers. Clustering for unsupervised classification. Biological applications.Medical applications.|Not Available
906|MI|MEDICAL INFORMATICS|9060541|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|This course will introduce advanced analysis methods for neural oscillatory studies that exploit LFP, EEG and MEG data with high temporal resolution. The emphasize will be on connectivity measures and on the identification of neural networks using these measures merged with graph theory. Phase and amplitude related couplings will be discussed with regard to cognitive states such as memory and attention. Hands on exercises will be conducted via publicly available toolboxes.|Not Available
906|MI|MEDICAL INFORMATICS|9060500|0|10|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|The course provides topics on scientific ethics and responsible conduct of research and publishing, human subjects protection, responsible data management including electronic records, biological samples and genetic data.|Not Available
906|MI|MEDICAL INFORMATICS|9060701|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Upon completion of the course, students should have:knowledge and hands-on practice about communication protocols, messaging infrastructures and interoperability implementations in telehealth applications.understanding of health technology domains, technical system structures, stakeholders, end-users and infrastructure outcomes due to requirements.knowledge of international health interoperability standards, technical frameworks, profiles, actors and transactions based on health domain requirements and user scenarios.skill to relate product/UI/UX design requirements with technical requirements and interoperability and standard compatibility restrictions.the ability to design and implement telehealth system components that can be integrated to form an international healthcare standard compliant product solution for the end-users.|Not Available|Students, who are successful in the course will be able to:understand interpret IHE technical framework supplements, user scenarios, actors' relations, data models and transaction implementations for healthcare domains.understand and interpret the infrastructure requirements for interoperability between several healthcare system/product compoments.analyze technical requirements based on compatibility and regulation restrictions and relate these requirements to product/UI/UX design in addition to target domain&segmentation&persona.work in multi-disiplinary groups to design and implement integrated end-user products/solutions/system components.
906|MI|MEDICAL INFORMATICS|9060710|0|8|0|0|English|Not Available|Not Available|Not Available|Assist.Prof.Dr AYBAR CAN ACAR|Graduate|Not Available|Upon completion of the course, students should havea good understanding conceptual database design,experience with and knowledge of the relational model,working knowledge of dependency theory and database normalization,hands-on practice with, and strong knowledge of query languages,a good grasp of database transactions and concurrency,familiarity with non-relational models,knowledge of interoperability aspects of databases, specifically for health information systems.|Database management system theory on relational database management systems: E-R diagrams, Normal Forms, Transaction processing. SQL data query language. Homework and class assignments on each of these topics, centered on examples from the health information systems. Object oriented databases, and their use in medical informatics. Archetypes, and use of semantic systems in HIS. Standards in medical informatics on interoperability and meta-data.|A student successful in this course will be able to:create and read, accurately, ER and EER diagrams,map a conceptual DB design into a set of relations,create and understand queries written in relational algebra, SQL, and relational calculus to perform common information processing and analytics tasks,identify and derive the functional dependencies in a domain,normalize a relational database to a required normal form,create a concurrent database application with full ACID properties,be aware of and know the basics of with distributed key-value stores, columnar databases and document databases,to programatically discover, use and provide web services, in their DB applications.
906|MI|MEDICAL INFORMATICS|9060550|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Electrical and chemical neural signaling is introduced. Sub-components of the central nervous system and autonomous nervous system are studied thoroughly with morphological and functional aspects. Sensory processing along the visual, auditory, olfactory, somatosensory pathways and the descending motor pathway is discussed and laboratory experiments are performed for each tract. Clinical evidences and pathologies are covered through exercises.|Not Available
906|MI|MEDICAL INFORMATICS|9090699|0|130|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Program of research leading to Ph.D. degree, arranged between a student and the faculty member. Students register to this course in all semesters preferably starting from the beginning of their second semester but not later than the beginning of the third semester while the research program or write up of the dissertation is in progress.|Not Available
906|MI|MEDICAL INFORMATICS|9060530|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Upon completion of the course, students should have:basic knowledge of the general and medical image analysis/processing concepts such as image enhancement, automatic and semi-automatic image segmentation, shape and texture quantification, feature extraction and image alignment (registration)hands on practice with the analytic manipulation of convolution and Fourier transform formulasexperience to implement all the methods studied using MATLAB scientific software|The aim of the course is to acquaint the graduate students with the fundamental theory and techniques of medical image analysis, like image enhancement, automatic and semi-automatic segmentation, quantification (shape and texture analysis, feature extraction), computer-aided diagnosis, registration and fusion.|By the end of the course, the students will be able tounderstand and apply a few spatial/frequency domain, linear/non-linear and adaptive image enhancement methods to a given gray-level imagesinterpret and visualize image subtraction (and other image arithmetic/logic) operationscalculate convolution operation in spatial/frequency domain to find image features like gradient, Laplaciananalytically define the Fourier transform and its inverseunderstand the meaning of continuous and discrete Fourier transformanalytically compute and draw the Fourier transform of simple functionsunderstand the Nyquist (sampling) theorem and aliasinginterpret and write a few highpass and lowpass filter kernelsprove basic Fourier transform properties like shifting, scaling, separable functions,do automatic segmentation of an image (2D or 3D) using fundamental image processing techniques (intensity-based, edge-based, watershed, graph-theoretic, global or locally adaptive, region-based, active-countour) on MATLAB using basic programming commands and built-in functionsimplement basic Hough transform methods (for line and circle detection)understand a few semi-automatic segmentation techniques (anisotropic, live-wire, dragging, etc)calculate fundamental shape and texture quantification featurescan formulate (mathematically) and iteratively solve (on MATLAB) image alignment (registration) problem using landmark, boundary or intensity information
906|MI|MEDICAL INFORMATICS|9060506|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060711|0|8|0|0|English|Not Available|Not Available|Not Available|Prof.Dr. ÜNAL ERKAN MUMCUOĞLU|Graduate|Not Available|Upon completion of the course, students should have:knowledge in the advanced level for the following medical image analysis concepts: nonlinear image enhancement, model-based image segmentation, active shape model, organ and lesion segmentation, lesion detection, computer-aided diagnosis, multi-modal image registration/fusion, content-based image retrieval, augmented reality in surgical navigation, optical flow and super-resolution.hands on practice and experience in implementing the methods studied using MATLAB scientific software.|Advanced techniques in medical image analysis will be presented.Topics include computer-aided diagnosis,content-based image retrieval,statistical modeling of medical images, multi modal image analysis (fusion) and segmentation.|By the end of the course, the students will be able to:understand and write as an algorithm some of the advanced level nonlinear image enhancement and model-based image segmentation methodsimplement some of the organ/lesion segmentation and lesion detection methods using MATLAB scientific software.Understand some of the methods in computer-aided diagnosis, multi-modal image registration/fusion, content-based image retrieval, augmented reality in surgical navigation, optical flow and super-resolution.
906|MI|MEDICAL INFORMATICS|9060505|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060704|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060565|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|The biological mechanisms that underlie human behaviour. Low level neuronal structures, synaptic transmission and their functioning. High level brain structures and their links to behaviour. Current research methods in the field. Brain and perceptual behaviour. Brain and cognitive behaviour. Introduction to psychological disorders and treatment options based on psychopharmacology, therapy and cognitive training.|Not Available
906|MI|MEDICAL INFORMATICS|9060524|0|8|0|0|English|Not Available|Not Available|Not Available|Prof.Dr. ÜNAL ERKAN MUMCUOĞLU|Graduate|Not Available|Upon completion of the course, students should have:basic knowledge of the physics, data acquisition and image reconstruction techniques of the main medical imaging modalities such as X-ray Radiography, PET, SPECT (nuclear medicine), Computed Tomography (CT), MRI and Ultrasoundexperience to implement basic Radon transform based image reconstruction methods (such as Filtered Back-Projection, Iterative methods) using MATLAB scientific softwareunderstanding of the image quality concepts such as resolution, modulation transfer function, sampling, contrast, noise, ROC analysis|The course covers fundamental medical imaging modalities like X-ray, CT, MRI, SPECT, PET. Physics and mathematical models of data acquisition, image reconstruction concepts are taught. Medical image analysis techniques like image registration, segmentation, ROI, shape and texture analysis, visualization, 3D modeling, feature extraction, 3D virtual reality applications, computer-aided diagnosis are studied.|By the end of the course, the students will be able tounderstand electromagnetic wave spectrumunderstand the basic attenuation and interaction of x-ray in matterunderstand the basic x-ray generation and detection process in radiography, computed radiography and digital radiographyanalytically define the Radon transform and inverse Radon transform methods such as Backprojection, Filtered Back-Projection, Fourier Slice Theorem, Backprojection filtering and Iterative methodsinterpret and visualize parallel-beam and fan-beam projection (sinogram) on simple representative imagessimulate and implement basic Radon transform based data acquisition and image reconstruction techniques on MATLAB using basic programming commands and built-in functionsunderstand the Nyquist (sampling) theorem and aliasing in projection data samplesanalyze the detector resolution and sampling requirements of some basic x-ray and gamma-ray detectorsunderstand the physics, data acquisition and image reconstruction concepts of the Nuclear Medicine imaging modalities (PET, SPECT)understand the basic Magnetic Resonance Imaging (MRI) concepts of such as magnetic field, Larmor equation, free induction decay, T1 and T1 relaxation times, inversion recovery, spin-echo, phase-encoding, frequency-encoding, magnetic field gradient, slice selection, RF coils and multi-slice imagingunderstand the basic ultrasound imaging concepts such as physics of ultrasonic wave propagation in tissue, interference, focusing, beamformation, transducers, resolution, frame-rate, A-mode, B-mode, Doppler effect and flow imaging, imaging probes and imaging artifacts
906|MI|MEDICAL INFORMATICS|9060508|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|The course provides and introduction to each of the major physiological organ systems (neural cardiovascular, respiratory, defense, urinary, gastrointestinal and endocrine), and as well as basic concepts of body homeostatis and cellular physiology.|Not Available
906|MI|MEDICAL INFORMATICS|9060590|0|10|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060528|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Upon completion of the course, students should have:solid understanding of the basic calculus concepts such as functions, limits, continuity, derivatives and integrationbasic understanding of the fundamental linear algebra concepts like system of linear equations,  matrices, spaces, vectors, least squares solution, Eigenvalues/Eigenvectors of matrices, quadratic optimization and its iterative solution methodsbasic knowledge of differential equationshands on practice with the analytic manipulation of basic mathematical expressions and the solution of basic calculus, linear algebra and differential equation related problemsexperience to implement all the numerical techniques studied using MATLAB scientific software|The aim of the course is to acquaint the non-technical background graduate students with the fundamental theory and techniques of engineering mathematics. This will be achieved by teaching fundamental theory as well as application based homework using MATLAB tool. The course covers subjects like Basic Calculus (Functions, Continuity, Integrals, Derivatives, Sequences, Series, Differential equations and their numerical implementations); Linear Algebra; Optimization; Fourier Transformation; Fundamentals of Signal processing and Filtering.|By the end of the course, the students will be able toimplement all the numerical methods studied using MATLABIn Calculus:identify whether a given formula is a function or notdetermine the inverse of a function if existsdraw a function of a single or more variables and common graphsdraw and solve basic trigonometric, exponential and logarithmic functionsevaluate basic limitsdefine the formal meaning of continuity and differentiabilitycalculate the derivatives of a function by analytic and numerical methodssolve implicit differentiation problemsfind the roots and critical points (minimum and maximum points) of a function by using analytical and numerical techniquesfind the linear or higher order approximation of a functionevaluate basic single and double integralsIn Linear algebra:translate a verbal statement of variables in the form of a linear equationsformulate and solve a system of linear equationscalculate the determinant and inverse of a matrixdefine a vector and a subspacesprove basic linear algebra properties and equationsfind the Eigenvalues and Eigenvectors of a square matrixformulate and solve basic least square problems (quadratic optimization)solve a quadratic optimization problem using basic iterative methods (steepest descent, conjugate gradient, etc)In Differential Equations:classify and interpret differential equationssolve first order linear, separable and exact differential equations analytically
906|MI|MEDICAL INFORMATICS|9060535|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|At the end of this course, the student will learn:common concepts in signals and systemsanalyze biological signals and interpret the analysis results|This course provides main tools to interpret the biomedical signals ranging from neural and cardiac rhythms to muscular activity.It takes a probabilistic signal processing approach and introduces traditional methods of time-frequency analysis as well as more recent issues of fractals,self-similarity,cross-frequency coupling and independent component analysis.Theory of methods shall be complemented with biomedical data applications emphasizing and motivating their use in practice.|Student, who passed the course satisfactorily will be able to:use parametric and nonparametric spectrum estimation methodsget familiar with properties of biological signals such as EEG, EMG and EKGdecompose signals into phase, amplitude and frequency dimensionsuse signal processing toolboxes effectively in Matlabimplement signal processing methods with appropriate parameterspreprocess and denoise biological signals using methods like principal component analysis and independent component analysisestimate fractal dimension of biological signalssynthesize self-similar signalsbe familiar with random signals and estimate their moments such as mean, variance, skewness and kurtosisimplement biased / unbiased second-order statistical measures of autocorrelation and cross-correlation from a given signaldesign FIR and IIR filtersapply downsampling, upsampling, decimation and interpolation operations optimallylearn the basics of Wavelet theory and Hilbert Transform and apply these on biological signals
906|MI|MEDICAL INFORMATICS|9060503|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060702|0|8|0|0|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. YEŞİM AYDIN SON|Graduate|Not Available|At the end of the semester students:understand and apply fundamentals of evaluation methods.formulate empirical problems in applied healthcare settings.select an appropriate econometric methodbe aware of limitations and drawback of the econometric methods and the software that is employed for implementationknow the limitations of survey designlearns basics of project proposal writing and practice their presentation skills|Not Available|When the course is successfully completed students are able to:critically think to answer meaningful questions in health informatics areasolve real problems in applied healthcare settings using evaluation methodsapply health econometrics methods on health datadevelop project proposals on Health Informatics and interpret the results of the analysis and describe the implications in a meaningful way
906|MI|MEDICAL INFORMATICS|9060539|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060703|0|8|0|0|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. DİDEM GÖKÇAY|Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060715|0|8|0|0|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. YEŞİM AYDIN SON|Graduate|Not Available|At the end of the semester students:knows fundamental conceptsof Futures Studiesgain knowledge on the emerging trends in the area of Healthcaredevelop skills to offer new solutions to the current problem areas in their specialized sub domains.learns basics of project proposal writing and practice their presentation skills|Not Available|When the course is successfully completed students are able to:define the fundamental concepts of Futures Studiesstate the currently emerging megatrendsforcast future senarios in the area of Healthcarepropose solutions in the emerging/forseen problems in their specialized sub domainsdevelop project proposals on future Healthcare research and development of new products/toolsdevelop a blog on a subject of their interest and the future of the areapractice their presentation skills and learn how to better defend their proposals
906|MI|MEDICAL INFORMATICS|9060555|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|This course introduces the building blocks of cognitive neuroscience both methodologically and conceptually. Basic methods such as functional magnetic resonance imaging, electroencephalography, functional near infrared spectroscopy, eye tracking are explained and the underlying physiological foundations are discussed. Measurement of brain functions using these tools are illustrated through hands-on exercises. Foundations of the mind such as language, memory, attention, executive function and their anatomic correlates are studied.|Not Available
906|MI|MEDICAL INFORMATICS|9060502|0|8|0|0|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. YEŞİM AYDIN SON|Masters|Not Available|At the end of the semester students:knows fundamental concepts in Medical Informaticsgain knowledge on the current problems in the area of  Medical Informaticsdevelop skills to offer new solutions to the current problem areas in their specialized sub domains.learns basics of project proposal writing and practice their presentation skills|Not Available|When the course is successfully completed students are able to:define the fundamental concepts in Medical Informaticsstate the national health policiesdiscuss the needs related to the national health policiespropose solutions in the current problem areas in their specialized sub domainsdevelop project proposals on Medical Informatics research and development of new products/toolspractice their presentation skills and learn how to better defend their proposals
910|CSEC|CYBER SECURITY|9100501|3|8|1|15|English|08:40|11:30|Tuesday|Prof.Dr. NAZİFE BAYKAL|Graduate|Not Available|By the end of this course, the students will be expected to learn the following key principles of Cyber Systems and Information Security:Key terminology of cyber security such as threat, attack, vulnerability, risk, …Information security policies and proceduresThe fundamental concepts of cryptographyAuthenticationAuthorization and access control policesNetwork vulnerabilities and defense mechanismsWeb application attacks and defense mechanismsHuman threats and social engineeringWireless security and cyber security in mobile environmentThe legal aspects of a computer forensicsSecurity management|This course will cover fundamentals of cyber systems and information security. The course provides a strong foundation in cyber systems and information security. The focus of the course is security and risk management, asset security, identity and access management, security assessment and testing, cryptography, penetration testing, mobile security, social engineering, legal and ethical issues.|This course emphasizes on the concepts in the field of computer and information security. The course is plan to introduce students to the fundamentals of computer security and applied cryptography. This course is designed to make students familiar with: i) various authentication and authorization methods; ii) understanding network, web, application and mobile vulnerabilities and their current defenses; iii) encryption solutions to protect data availability, confidentiality and integrity.  Students will also learn the fundamental methodology for analyze security systems, model available threats and provide security solutions.
910|CSEC|CYBER SECURITY|9100504|3|8|1|15|English|13:40|16:30|Tuesday|Assoc.Prof.Dr. CİHANGİR TEZCAN|Graduate|Not Available|The aim of this course is to give the fundamental concepts of penetration testing and introduce to students setting up the testing environment, testing stages, different methodologies for testing different environments.At the end of the course, the student is expected to learn: penetration testing methodology, basic Linux commands, testing stages, CTF competitions, vulnerabilities, and exploitation of various environments..|Introduction to penetration testing. Penetration testing planning; determining scope and rules of engagement documentation. Penetration testing tools: setting up virtual up and toolset. Reconnaissance phase: open source intelligence, information gathering, correlation, verification, and priorization. Scanning phase: enumeration, port scanning, and vulnerability analysis. Exploitation phase: manual exploitation, password cracking and Metasploit framework. Post-exploitation phase: Data gathering, network analysis, maintaining access, pivoting. Reporting phase: penetration test report structure and components. Bypassing security controls and avoiding detection.|Not Available
910|CSEC|CYBER SECURITY|9100507|3|8|1|25|English|09:40|12:30|Wednesday|Assoc.Prof.Dr. CİHANGİR TEZCAN|Graduate|Not Available|The aim of this course is to give the fundamental concepts of cryptography and introduce to students the private key, public key cryptographic systems, and cryptographic hash functions.|Historical introduction to cryptography. Block ciphers: Descriptions of internationally standardized ciphers. Modes of Operation. Block cipher cryptaanalysis. Cryptographic Hash Functions. Password cracking. Stream Ciphers. Public-key cryptography: Discrete logarithm and factorization problems. Descriptions of Diffle-Hellman key exchange, RSA, DSA algorithms. TLS/SSL protocol.|At the end of the course the student is expected to learn: the basic facts about cryptography, internationally standardized cryptographic algorithms, basic cryptanalytic techniques and password cracking.
910|CSEC|CYBER SECURITY|9100513|3|8|1|25|English|13:40|16:30|Wednesday|Assoc.Prof.Dr. CİHANGİR TEZCAN|Graduate|Not Available|Lightweight cryptography is a subfield of cryptography that aims to provide solutions tailored for resource-constrained devices. The aim of this course is to give the fundamental knowledge of lightweight cryptography algorithms, protocols, standards, and performance metrics. The student is expected to acquire the knowledge of how to design and analyze lightweight algorithms and protocols.|Lightweight block ciphers. Lightweight hash functions. Lightweight message authentication codes. Lightweight stream ciphers. Lightweight cryptography standards. Lightweight devices and performance metrics. Cryptanalysis of lightweight designs. Side-channel analysis. Internet of things.|Not Available
910|CSEC|CYBER SECURITY|9100522|3|8|1|20|English|13:40|16:30|Friday|Assist.Prof.Dr HASAN ÇİFCİ|Graduate|Not Available|Students will be able to comprehend and describe basic principles and definitions of cyber security and cyber war; cyber defense and offense capabilities of leading countries; fundamental principles of cyber defense and offense.Students will understand the ground principles of legal status of cyber security and warfare in the World and they will discern and distinguish the main actors’ approaches regarding cyberattacks and other cyber security related actions.Additionally, students will be able to identify cyber security roles and activities at national level and they will be able to define actions in order to fulfill the gaps in Turkey as a case study.|Objective of the course is to teach essential methods, tools, standards and principles of cyber security and cyber warfare, cyber defense and offense capabilities, policies of leading countries, fundamental tenets and aspects of cyber defense and offense.|Students, who passed the course satisfactorily, will be able to:- understand and identify basic definitions of cyber security and cyber warfare;- describe and distinguish basic tenets of cyber security (standards, tools, methods), cyber defense and offense;- comprehend the capabilities and strategies of the leading countries regarding cyber security and cyber warfare;- understand legal aspects of cyber attacks and cyber warfare;- learn cyber security exercise types and main international exercises and how to design an exercise;- describe the means and methods of cyber intelligence, cyber terrorism and cyber deterrence.
